,vdsat,self_gain,region,ron,id,gmoverid,gmbs,gm,gds,ft,csb,cgs,cdb,cgd,cgb,vsb,w,l,vds,vgs,vearly,cds
109,0.1208,9.396,2.0,4693.0,8.523e-05,14.14,6.477e-05,0.001206,0.0001283,161600000000.0,7.332e-16,7.567e-16,6.532e-16,3.688e-16,6.175e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.45,,
110,0.1341,9.125,2.0,2507.0,0.0001596,11.09,9.542e-05,0.001769,0.0001938,212800000000.0,7.384e-16,8.999e-16,6.578e-16,3.711e-16,5.192e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.5,,
111,0.1502,8.676,2.0,1532.0,0.0002611,8.757,0.0001241,0.002287,0.0002636,255100000000.0,7.422e-16,1.009e-15,6.616e-16,3.732e-16,4.43e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.55,,
112,0.1684,8.037,2.0,1035.0,0.0003863,7.013,0.0001475,0.002709,0.0003371,286400000000.0,7.45e-16,1.092e-15,6.645e-16,3.755e-16,3.832e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.6,,
113,0.1885,7.22,2.0,755.1,0.0005297,5.692,0.0001641,0.003015,0.0004176,306500000000.0,7.471e-16,1.154e-15,6.669e-16,3.781e-16,3.355e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.65,,
114,0.2103,6.282,2.0,583.6,0.0006854,4.677,0.0001739,0.003206,0.0005103,316400000000.0,7.488e-16,1.202e-15,6.689e-16,3.813e-16,2.968e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.7,,
115,0.2334,5.308,2.0,471.7,0.000848,3.886,0.0001779,0.003295,0.0006208,318000000000.0,7.502e-16,1.237e-15,6.705e-16,3.852e-16,2.649e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.75,,
116,0.2576,4.385,2.0,394.9,0.001013,3.261,0.0001776,0.003304,0.0007535,313400000000.0,7.512e-16,1.264e-15,6.719e-16,3.901e-16,2.385e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.8,,
117,0.2828,3.572,2.0,339.9,0.001177,2.763,0.0001743,0.003252,0.0009103,304200000000.0,7.521e-16,1.284e-15,6.73e-16,3.96e-16,2.162e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.85,,
118,0.3087,2.893,2.0,299.2,0.001337,2.361,0.0001692,0.003156,0.001091,292000000000.0,7.528e-16,1.297e-15,6.739e-16,4.03e-16,1.973e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.9,,
119,0.3352,2.343,2.0,268.3,0.001491,2.033,0.000163,0.003031,0.001294,278000000000.0,7.535e-16,1.306e-15,6.747e-16,4.111e-16,1.811e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,0.95,,
120,0.3622,1.907,2.0,244.1,0.001639,1.763,0.0001564,0.002888,0.001514,263000000000.0,7.54e-16,1.311e-15,6.754e-16,4.202e-16,1.671e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.0,,
121,0.3896,1.564,2.0,224.8,0.001779,1.538,0.0001497,0.002736,0.001749,247700000000.0,7.544e-16,1.312e-15,6.76e-16,4.304e-16,1.55e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.05,,
122,0.4173,1.294,1.0,209.3,0.001911,1.35,0.0001431,0.00258,0.001994,232400000000.0,7.548e-16,1.311e-15,6.765e-16,4.415e-16,1.444e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.1,,
123,0.4454,1.08,1.0,196.5,0.002036,1.191,0.0001367,0.002424,0.002246,217500000000.0,7.551e-16,1.307e-15,6.77e-16,4.536e-16,1.35e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.15,,
124,0.4737,0.9089,1.0,185.8,0.002153,1.055,0.0001305,0.002272,0.0025,203200000000.0,7.554e-16,1.301e-15,6.773e-16,4.665e-16,1.267e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.4,1.2,,
125,0.1028,8.785,0.0,250600000.0,2.076e-09,26.91,3.247e-09,5.368e-08,6.111e-09,10680000.0,7.171e-16,3.659e-16,6.27e-16,3.348e-16,9.96e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.0,,
126,0.1028,8.908,0.0,65220000.0,7.747e-09,26.94,1.223e-08,2.065e-07,2.318e-08,40920000.0,7.171e-16,3.687e-16,6.27e-16,3.367e-16,9.78e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.05,,
127,0.1028,9.034,0.0,16950000.0,2.958e-08,26.95,4.612e-08,7.95e-07,8.8e-08,157000000.0,7.171e-16,3.708e-16,6.27e-16,3.39e-16,9.61e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.1,,
128,0.1029,9.163,3.0,4406000.0,1.136e-07,26.92,1.739e-07,3.055e-06,3.334e-07,601600000.0,7.171e-16,3.723e-16,6.27e-16,3.415e-16,9.447e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.15,,
129,0.103,9.293,3.0,1151000.0,4.346e-07,26.74,6.489e-07,1.162e-05,1.25e-06,2280000000.0,7.171e-16,3.737e-16,6.27e-16,3.443e-16,9.291e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.2,,
130,0.1032,9.419,3.0,306600.0,1.631e-06,26.03,2.329e-06,4.246e-05,4.507e-06,8288000000.0,7.172e-16,3.764e-16,6.271e-16,3.475e-16,9.131e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.25,,
131,0.104,9.528,3.0,86910.0,5.753e-06,24.15,7.492e-06,0.0001389,1.458e-05,26690000000.0,7.178e-16,3.884e-16,6.274e-16,3.51e-16,8.913e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.3,,
132,0.1066,9.606,3.0,28050.0,1.782e-05,20.91,1.978e-05,0.0003726,3.879e-05,67250000000.0,7.203e-16,4.428e-16,6.29e-16,3.549e-16,8.418e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.35,,
133,0.1128,9.639,2.0,10860.0,4.606e-05,17.06,4.129e-05,0.0007858,8.152e-05,123100000000.0,7.264e-16,5.838e-16,6.332e-16,3.588e-16,7.377e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.4,,
134,0.1233,9.605,2.0,5074.0,9.854e-05,13.48,6.971e-05,0.001328,0.0001383,179000000000.0,7.332e-16,7.565e-16,6.386e-16,3.626e-16,6.177e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.45,,
135,0.1373,9.482,2.0,2790.0,0.0001792,10.59,0.0001001,0.001898,0.0002002,229300000000.0,7.384e-16,8.995e-16,6.432e-16,3.661e-16,5.196e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.5,,
136,0.1537,9.252,2.0,1741.0,0.0002873,8.412,0.0001281,0.002416,0.0002612,270500000000.0,7.421e-16,1.008e-15,6.469e-16,3.691e-16,4.438e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.55,,
137,0.1723,8.894,2.0,1194.0,0.0004189,6.779,0.000151,0.00284,0.0003193,301200000000.0,7.449e-16,1.091e-15,6.498e-16,3.717e-16,3.845e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.6,,
138,0.1928,8.388,2.0,878.8,0.000569,5.543,0.0001674,0.003154,0.000376,321600000000.0,7.471e-16,1.153e-15,6.522e-16,3.74e-16,3.373e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.65,,
139,0.2148,7.734,2.0,683.0,0.000732,4.593,0.0001776,0.003362,0.0004347,333000000000.0,7.487e-16,1.201e-15,6.541e-16,3.762e-16,2.991e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.7,,
140,0.2381,6.961,2.0,553.6,0.0009031,3.853,0.0001826,0.00348,0.0004999,337100000000.0,7.501e-16,1.237e-15,6.557e-16,3.785e-16,2.679e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.75,,
141,0.2626,6.12,2.0,463.7,0.001078,3.268,0.0001838,0.003524,0.0005758,335800000000.0,7.511e-16,1.265e-15,6.57e-16,3.811e-16,2.421e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.8,,
142,0.2879,5.274,2.0,398.7,0.001254,2.8,0.0001824,0.003511,0.0006658,330300000000.0,7.52e-16,1.286e-15,6.58e-16,3.84e-16,2.204e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.85,,
143,0.3139,4.476,2.0,350.2,0.001428,2.42,0.0001793,0.003456,0.0007722,321800000000.0,7.527e-16,1.302e-15,6.589e-16,3.874e-16,2.021e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.9,,
144,0.3405,3.762,2.0,312.8,0.001598,2.108,0.0001752,0.00337,0.0008957,311300000000.0,7.533e-16,1.313e-15,6.597e-16,3.914e-16,1.864e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,0.95,,
145,0.3675,3.147,2.0,283.5,0.001764,1.848,0.0001705,0.00326,0.001036,299300000000.0,7.538e-16,1.32e-15,6.603e-16,3.96e-16,1.729e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.0,,
146,0.395,2.631,2.0,259.9,0.001923,1.63,0.0001656,0.003136,0.001192,286400000000.0,7.542e-16,1.325e-15,6.609e-16,4.012e-16,1.613e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.05,,
147,0.4228,2.206,2.0,240.8,0.002077,1.445,0.0001606,0.003001,0.00136,273000000000.0,7.545e-16,1.327e-15,6.613e-16,4.071e-16,1.511e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.1,,
148,0.4509,1.857,2.0,225.0,0.002223,1.287,0.0001556,0.00286,0.00154,259400000000.0,7.548e-16,1.327e-15,6.617e-16,4.136e-16,1.422e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.15,,
149,0.4792,1.573,2.0,211.7,0.002362,1.151,0.0001508,0.002718,0.001728,245800000000.0,7.551e-16,1.325e-15,6.621e-16,4.209e-16,1.343e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.5,1.2,,
150,0.103,8.833,0.0,221700000.0,2.82e-09,26.83,4.282e-09,7.262e-08,8.222e-09,14500000.0,7.171e-16,3.659e-16,6.136e-16,3.314e-16,9.96e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.0,,
151,0.103,8.957,0.0,57910000.0,1.047e-08,26.86,1.606e-08,2.783e-07,3.107e-08,55390000.0,7.171e-16,3.687e-16,6.136e-16,3.33e-16,9.78e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.05,,
152,0.1031,9.084,3.0,15110000.0,3.981e-08,26.87,6.031e-08,1.067e-06,1.174e-07,211800000.0,7.171e-16,3.708e-16,6.136e-16,3.348e-16,9.61e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.1,,
153,0.1031,9.213,3.0,3947000.0,1.521e-07,26.82,2.261e-07,4.077e-06,4.425e-07,807600000.0,7.171e-16,3.723e-16,6.136e-16,3.367e-16,9.447e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.15,,
154,0.1032,9.344,3.0,1037000.0,5.785e-07,26.57,8.361e-07,1.537e-05,1.645e-06,3036000000.0,7.171e-16,3.737e-16,6.136e-16,3.39e-16,9.291e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.2,,
155,0.1035,9.469,3.0,279800.0,2.145e-06,25.69,2.943e-06,5.509e-05,5.818e-06,10830000000.0,7.172e-16,3.764e-16,6.137e-16,3.415e-16,9.131e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.25,,
156,0.1045,9.577,3.0,81260.0,7.384e-06,23.52,9.115e-06,0.0001737,1.813e-05,33630000000.0,7.178e-16,3.884e-16,6.14e-16,3.443e-16,8.913e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.3,,
157,0.1077,9.659,2.0,27210.0,2.205e-05,20.1,2.29e-05,0.0004432,4.588e-05,80660000000.0,7.203e-16,4.428e-16,6.156e-16,3.475e-16,8.419e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.35,,
158,0.1148,9.707,2.0,10970.0,5.471e-05,16.27,4.562e-05,0.0008903,9.172e-05,140500000000.0,7.264e-16,5.838e-16,6.198e-16,3.51e-16,7.377e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.4,,
159,0.126,9.708,2.0,5315.0,0.0001129,12.83,7.426e-05,0.001449,0.0001492,196600000000.0,7.332e-16,7.565e-16,6.252e-16,3.549e-16,6.177e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.45,,
160,0.1405,9.652,2.0,3006.0,0.0001996,10.11,0.000104,0.002019,0.0002092,245200000000.0,7.384e-16,8.993e-16,6.298e-16,3.589e-16,5.198e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.5,,
161,0.1574,9.527,2.0,1914.0,0.0003135,8.066,0.000131,0.002529,0.0002654,284400000000.0,7.421e-16,1.008e-15,6.335e-16,3.628e-16,4.441e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.55,,
162,0.1763,9.319,2.0,1332.0,0.0004506,6.533,0.0001527,0.002943,0.0003159,313300000000.0,7.449e-16,1.09e-15,6.364e-16,3.664e-16,3.85e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.6,,
163,0.1971,9.007,2.0,990.7,0.0006057,5.371,0.0001682,0.003253,0.0003612,332700000000.0,7.47e-16,1.153e-15,6.387e-16,3.695e-16,3.381e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.65,,
164,0.2194,8.578,2.0,775.5,0.0007737,4.477,0.0001781,0.003464,0.0004038,344000000000.0,7.487e-16,1.2e-15,6.406e-16,3.722e-16,3.003e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.7,,
165,0.2429,8.03,2.0,631.5,0.0009501,3.781,0.0001834,0.003592,0.0004473,348900000000.0,7.5e-16,1.237e-15,6.422e-16,3.745e-16,2.693e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.75,,
166,0.2675,7.381,2.0,530.4,0.001131,3.23,0.0001853,0.003654,0.000495,349100000000.0,7.511e-16,1.265e-15,6.435e-16,3.766e-16,2.438e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.8,,
167,0.293,6.661,2.0,456.6,0.001314,2.789,0.000185,0.003665,0.0005502,345800000000.0,7.519e-16,1.286e-15,6.445e-16,3.786e-16,2.224e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.85,,
168,0.3191,5.912,2.0,401.0,0.001496,2.431,0.0001832,0.003638,0.0006153,339800000000.0,7.526e-16,1.302e-15,6.454e-16,3.807e-16,2.044e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.9,,
169,0.3458,5.175,2.0,357.9,0.001677,2.135,0.0001806,0.00358,0.0006918,332000000000.0,7.532e-16,1.314e-15,6.461e-16,3.831e-16,1.891e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,0.95,,
170,0.3729,4.483,2.0,323.7,0.001853,1.888,0.0001775,0.0035,0.0007807,322600000000.0,7.537e-16,1.323e-15,6.467e-16,3.856e-16,1.759e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.0,,
171,0.4004,3.857,2.0,296.2,0.002026,1.679,0.0001741,0.003402,0.0008821,312200000000.0,7.541e-16,1.329e-15,6.472e-16,3.885e-16,1.646e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.05,,
172,0.4283,3.307,2.0,273.6,0.002193,1.501,0.0001707,0.003291,0.0009954,301000000000.0,7.544e-16,1.333e-15,6.477e-16,3.918e-16,1.547e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.1,,
173,0.4564,2.833,2.0,254.9,0.002354,1.347,0.0001672,0.003171,0.00112,289300000000.0,7.547e-16,1.334e-15,6.48e-16,3.955e-16,1.461e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.15,,
174,0.4848,2.43,2.0,239.1,0.002509,1.214,0.0001638,0.003046,0.001254,277300000000.0,7.549e-16,1.335e-15,6.483e-16,3.997e-16,1.385e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.6,1.2,,
175,0.1032,8.872,0.0,191100000.0,3.819e-09,26.76,5.632e-09,9.801e-08,1.105e-08,19640000.0,7.171e-16,3.659e-16,6.013e-16,3.287e-16,9.96e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.0,,
176,0.1032,8.997,0.0,50120000.0,1.412e-08,26.78,2.103e-08,3.74e-07,4.158e-08,74740000.0,7.171e-16,3.687e-16,6.013e-16,3.3e-16,9.78e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.05,,
177,0.1033,9.124,3.0,13130000.0,5.346e-08,26.78,7.861e-08,1.428e-06,1.565e-07,284600000.0,7.171e-16,3.708e-16,6.013e-16,3.314e-16,9.61e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.1,,
178,0.1033,9.254,3.0,3446000.0,2.033e-07,26.71,2.929e-07,5.426e-06,5.863e-07,1080000000.0,7.171e-16,3.723e-16,6.013e-16,3.33e-16,9.447e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.15,,
179,0.1035,9.385,3.0,912200.0,7.675e-07,26.38,1.072e-06,2.024e-05,2.157e-06,4020000000.0,7.171e-16,3.737e-16,6.013e-16,3.348e-16,9.291e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.2,,
180,0.1038,9.508,3.0,249500.0,2.806e-06,25.29,3.688e-06,7.095e-05,7.462e-06,14040000000.0,7.172e-16,3.764e-16,6.014e-16,3.367e-16,9.131e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.25,,
181,0.1052,9.615,3.0,74460.0,9.401e-06,22.84,1.096e-05,0.0002148,2.234e-05,41860000000.0,7.178e-16,3.884e-16,6.017e-16,3.39e-16,8.913e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.3,,
182,0.109,9.697,2.0,25900.0,2.702e-05,19.29,2.621e-05,0.0005211,5.374e-05,95510000000.0,7.203e-16,4.428e-16,6.033e-16,3.415e-16,8.419e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.35,,
183,0.1169,9.751,2.0,10870.0,6.441e-05,15.51,4.989e-05,0.0009988,0.0001024,158700000000.0,7.264e-16,5.838e-16,6.075e-16,3.443e-16,7.377e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.4,,
184,0.1288,9.769,2.0,5453.0,0.0001284,12.22,7.849e-05,0.001568,0.0001606,214100000000.0,7.332e-16,7.564e-16,6.129e-16,3.475e-16,6.178e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.45,,
185,0.1438,9.746,2.0,3167.0,0.000221,9.654,0.0001074,0.002134,0.0002189,260800000000.0,7.384e-16,8.992e-16,6.175e-16,3.511e-16,5.199e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.5,,
186,0.1611,9.676,2.0,2057.0,0.0003403,7.732,0.000133,0.002631,0.000272,297600000000.0,7.421e-16,1.008e-15,6.211e-16,3.55e-16,4.443e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.55,,
187,0.1804,9.549,2.0,1452.0,0.0004822,6.29,0.0001534,0.003033,0.0003176,324500000000.0,7.449e-16,1.09e-15,6.241e-16,3.59e-16,3.853e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.6,,
188,0.2014,9.349,2.0,1091.0,0.0006414,5.194,0.0001678,0.003332,0.0003563,342300000000.0,7.47e-16,1.152e-15,6.264e-16,3.63e-16,3.385e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.65,,
189,0.224,9.065,2.0,860.8,0.0008132,4.35,0.000177,0.003538,0.0003903,352600000000.0,7.487e-16,1.2e-15,6.283e-16,3.667e-16,3.008e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.7,,
190,0.2477,8.687,2.0,704.7,0.0009933,3.692,0.0001821,0.003667,0.0004222,357400000000.0,7.5e-16,1.236e-15,6.298e-16,3.699e-16,2.701e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.75,,
191,0.2725,8.213,2.0,594.0,0.001178,3.172,0.0001843,0.003737,0.000455,358000000000.0,7.51e-16,1.264e-15,6.311e-16,3.725e-16,2.447e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.8,,
192,0.2981,7.656,2.0,512.6,0.001366,2.754,0.0001845,0.003762,0.0004914,355700000000.0,7.519e-16,1.286e-15,6.321e-16,3.748e-16,2.235e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.85,,
193,0.3243,7.033,2.0,450.6,0.001553,2.415,0.0001836,0.003751,0.0005333,351200000000.0,7.526e-16,1.302e-15,6.33e-16,3.767e-16,2.056e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.9,,
194,0.3511,6.374,2.0,402.4,0.00174,2.134,0.000182,0.003713,0.0005826,345200000000.0,7.531e-16,1.315e-15,6.337e-16,3.786e-16,1.905e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,0.95,,
195,0.3783,5.708,2.0,363.9,0.001924,1.9,0.0001801,0.003654,0.0006402,337800000000.0,7.536e-16,1.324e-15,6.343e-16,3.804e-16,1.775e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.0,,
196,0.4058,5.061,2.0,332.7,0.002104,1.7,0.0001779,0.003578,0.000707,329300000000.0,7.54e-16,1.33e-15,6.348e-16,3.823e-16,1.664e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.05,,
197,0.4337,4.455,2.0,306.9,0.002281,1.53,0.0001758,0.003489,0.0007831,320100000000.0,7.543e-16,1.335e-15,6.352e-16,3.844e-16,1.567e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.1,,
198,0.4619,3.902,2.0,285.4,0.002452,1.382,0.0001736,0.003388,0.0008683,310200000000.0,7.546e-16,1.337e-15,6.355e-16,3.867e-16,1.483e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.15,,
199,0.4903,3.409,2.0,267.3,0.002619,1.252,0.0001715,0.003279,0.0009621,299700000000.0,7.549e-16,1.338e-15,6.358e-16,3.892e-16,1.41e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.7,1.2,,
200,0.1034,8.907,0.0,161700000.0,5.156e-09,26.68,7.387e-09,1.32e-07,1.482e-08,26520000.0,7.171e-16,3.659e-16,5.9e-16,3.265e-16,9.96e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.0,,
201,0.1035,9.032,0.0,42570000.0,1.9e-08,26.7,2.747e-08,5.017e-07,5.555e-08,100600000.0,7.171e-16,3.687e-16,5.9e-16,3.276e-16,9.78e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.05,,
202,0.1035,9.16,3.0,11200000.0,7.162e-08,26.69,1.022e-07,1.906e-06,2.081e-07,381300000.0,7.171e-16,3.708e-16,5.9e-16,3.287e-16,9.61e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.1,,
203,0.1036,9.29,3.0,2955000.0,2.71e-07,26.59,3.782e-07,7.2e-06,7.751e-07,1438000000.0,7.171e-16,3.723e-16,5.9e-16,3.3e-16,9.447e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.15,,
204,0.1037,9.42,3.0,788400.0,1.015e-06,26.16,1.367e-06,2.654e-05,2.818e-06,5294000000.0,7.171e-16,3.737e-16,5.9e-16,3.314e-16,9.291e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.2,,
205,0.1042,9.542,3.0,219200.0,3.65e-06,24.84,4.582e-06,9.066e-05,9.501e-06,18020000000.0,7.172e-16,3.764e-16,5.9e-16,3.33e-16,9.131e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.25,,
206,0.1059,9.645,3.0,67380.0,1.187e-05,22.13,1.304e-05,0.0002627,2.724e-05,51470000000.0,7.178e-16,3.884e-16,5.904e-16,3.348e-16,8.913e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.3,,
207,0.1104,9.727,2.0,24380.0,3.282e-05,18.47,2.966e-05,0.0006061,6.232e-05,111700000000.0,7.203e-16,4.428e-16,5.919e-16,3.367e-16,8.419e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.35,,
208,0.1192,9.783,2.0,10640.0,7.519e-05,14.77,5.406e-05,0.001111,0.0001135,177400000000.0,7.264e-16,5.838e-16,5.962e-16,3.39e-16,7.377e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.4,,
209,0.1318,9.809,2.0,5518.0,0.000145,11.64,8.237e-05,0.001687,0.000172,231500000000.0,7.332e-16,7.564e-16,6.015e-16,3.415e-16,6.178e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.45,,
210,0.1472,9.804,2.0,3287.0,0.0002434,9.221,0.0001102,0.002244,0.0002289,275700000000.0,7.383e-16,8.992e-16,6.061e-16,3.443e-16,5.199e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.5,,
211,0.1649,9.765,2.0,2175.0,0.0003679,7.413,0.0001345,0.002727,0.0002793,310100000000.0,7.421e-16,1.008e-15,6.098e-16,3.476e-16,4.444e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.55,,
212,0.1845,9.685,2.0,1556.0,0.000514,6.055,0.0001534,0.003112,0.0003214,334800000000.0,7.449e-16,1.09e-15,6.127e-16,3.512e-16,3.855e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.6,,
213,0.2059,9.553,2.0,1182.0,0.0006769,5.02,0.0001667,0.003398,0.0003557,351000000000.0,7.47e-16,1.152e-15,6.15e-16,3.551e-16,3.388e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.65,,
214,0.2286,9.359,2.0,939.1,0.0008518,4.222,0.000175,0.003596,0.0003842,360200000000.0,7.487e-16,1.2e-15,6.169e-16,3.592e-16,3.012e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.7,,
215,0.2526,9.094,2.0,773.1,0.001035,3.598,0.0001797,0.003723,0.0004094,364300000000.0,7.5e-16,1.236e-15,6.184e-16,3.633e-16,2.705e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.75,,
216,0.2775,8.753,2.0,654.3,0.001223,3.104,0.0001819,0.003795,0.0004336,364800000000.0,7.51e-16,1.264e-15,6.197e-16,3.67e-16,2.452e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.8,,
217,0.3032,8.334,2.0,566.2,0.001413,2.708,0.0001824,0.003826,0.0004591,362900000000.0,7.519e-16,1.286e-15,6.207e-16,3.702e-16,2.241e-17,0.6,2.2999999999999996e-06,3.0000000000000004e-08,0.8,0.85,,
